,Subject_ID,ROI,mean,var,std,CV
0,OAS1_0001,Accumbens-area,785.9844879806042,166.08116658718907,12.88724821624807,0.016396313684712425
1,OAS1_0001,Amygdala,2532.62621127069,6404.056449719697,80.02534879473939,0.031597773267373876
2,OAS1_0001,Brain-Stem,17619.566730558872,4402.739176011934,66.35313991072265,0.0037658780675714153
3,OAS1_0001,CSF,1663.2069745659828,449.4975989190936,21.20135842155152,0.01274727604306978
4,OAS1_0001,Caudate,7020.695392638445,74.23651672952748,8.616061555579062,0.0012272376272888066
5,OAS1_0001,Cerebellum,120625.72365537286,82215.0402858432,286.7316520474208,0.0023770357048104587
6,OAS1_0001,Cingulate,17541.877231746912,8844.890765818467,94.04727941742104,0.0053613007419306465
7,OAS1_0001,Combined-Cerebral-WM,313749.64120209217,307628.9879547136,554.643117648379,0.001767788850764367
8,OAS1_0001,Frontal,133023.3727157861,336677.6526358636,580.2393063520116,0.004361935008156305
9,OAS1_0001,Hippocampus,7264.825638905168,3513.2637427992267,59.272790914543805,0.00815887315961466
10,OAS1_0001,Insula,10533.52983891964,10236.482311590937,101.17550252699976,0.00960509003859021
11,OAS1_0001,Occipital,38676.25065855682,78059.98165950611,279.3921646351345,0.007223868908640481
12,OAS1_0001,Pallidum,1620.9322252124548,378.9558209099014,19.466787637150137,0.012009624668050901
13,OAS1_0001,Parietal,89041.76963835955,18636.54222201425,136.51572151959002,0.0015331649637472895
14,OAS1_0001,Putamen,7908.7223790585995,4871.178263351707,69.79382682839298,0.008824918044057169
15,OAS1_0001,Temporal,77125.52107058465,314852.9794766894,561.1176164376676,0.0072753818534870875
16,OAS1_0001,Thalamus,12637.320306748152,12090.748143879498,109.95793806669666,0.008701048592396654
17,OAS1_0001,Total-Lateral-Ventricle,53955.957174897194,3667.432948500514,60.559334115398876,0.0011223845759810536
18,OAS1_0001,VentralDC,6245.0009045004845,1690.1454823080696,41.111378988159345,0.006583086154324216
19,OAS1_0001,rd-Ventricle,2636.126459687948,175.57151896359986,13.250340333878215,0.005026443357898211
20,OAS1_0001,th-Ventricle,2600.2829602360725,4521.094066392132,67.23908139164404,0.025858370961881618
21,OAS1_0002,Accumbens-area,1115.6932329386473,90.61913947847631,9.51940856768299,0.008532281353548794
22,OAS1_0002,Amygdala,2995.9334541857243,2550.1204296729975,50.498717109180085,0.01685575393493021
23,OAS1_0002,Brain-Stem,17528.24298195541,4575.477314978858,67.64227461417052,0.0038590447818304093
24,OAS1_0002,CSF,830.4887373000383,167.09098713963775,12.926367902068923,0.015564772069147153
25,OAS1_0002,Caudate,6237.283404618502,227.18021205185036,15.072498533814835,0.002416516543509014
26,OAS1_0002,Cerebellum,108655.28108842671,47820.18951836925,218.67827857007026,0.002012587666052824
27,OAS1_0002,Cingulate,16016.985005065799,7312.149836612956,85.51110943387974,0.005338776892582129
28,OAS1_0002,Combined-Cerebral-WM,336273.164607659,132461.9756529921,363.9532602587757,0.0010823143163487695
29,OAS1_0002,Frontal,127229.9313043803,61318.13730821052,247.62499330279752,0.0019462793916817296
30,OAS1_0002,Hippocampus,7673.510132655501,477.05687632621203,21.84163172306987,0.0028463677437683054
31,OAS1_0002,Insula,10261.616593077779,1908.9235952002257,43.691230186391245,0.0042577336416821715
32,OAS1_0002,Occipital,38413.94141256809,52464.94248406269,229.0522702006306,0.0059627380523283235
33,OAS1_0002,Pallidum,1857.0019716024399,615.7412331679814,24.814133738012725,0.013362470324466144
34,OAS1_0002,Parietal,83923.52371662855,77390.52945773087,278.19153376357605,0.0033148218931190487
35,OAS1_0002,Putamen,9537.372104153037,1838.9616586732964,42.88311624256447,0.004496324120969451
36,OAS1_0002,Temporal,79677.18378156424,240492.9803213552,490.40083637913506,0.006154846508174456
37,OAS1_0002,Thalamus,13309.257296472788,5570.405465299668,74.63514899361874,0.005607762126095384
38,OAS1_0002,Total-Lateral-Ventricle,7566.23688429594,1082.919795546314,32.90774674064321,0.004349288456583311
39,OAS1_0002,VentralDC,6537.579900026321,3741.159652912554,61.165019847234205,0.009355911634363038
40,OAS1_0002,rd-Ventricle,735.0489887595177,206.82693567434126,14.381478911236536,0.01956533391809298
41,OAS1_0002,th-Ventricle,1169.2012321203947,330.46622680958563,18.17873006592005,0.015547990856075453
42,OAS1_0003,Accumbens-area,727.2457388788462,81.52095042340478,9.028895304709474,0.012415191759842847
43,OAS1_0003,Amygdala,1470.2694775164127,1606.1048825450598,40.07623837818439,0.0272577503587175
44,OAS1_0003,Brain-Stem,16596.31199620664,1271.187602038273,35.65371792728317,0.0021482916165611017
45,OAS1_0003,CSF,1312.3179799318314,289.1812331555879,17.005329551513782,0.012958238636947676
46,OAS1_0003,Caudate,6415.729151889682,614.7062021163027,24.79326929060189,0.003864450743420069
