,Subject_ID,ROI,mean,var,std,CV
552,0027203_session_1,HippocampusOccupancyScore,0.874817665601991,4.6103479268030755e-06,0.0021471720766634136,0.0024544224026224635
553,0027203_session_1,accumbens_area,1022.4829477616557,184.4736131505979,13.582106359125522,0.013283455131313893
554,0027203_session_1,amygdala,3637.514814160469,1186.1370968012277,34.440341124925396,0.009468096457189042
555,0027203_session_1,caudate,8009.049590820081,376.47676153182533,19.403009084464845,0.002422635652887509
556,0027203_session_1,cerebellum,149890.6493421321,75112.9963749985,274.0675033180667,0.0018284496365913755
557,0027203_session_1,cerebellum_cortex,117020.61802145204,737.8944526017801,27.164212718239785,0.00023213185144228243
558,0027203_session_1,cerebellum_white_matter,32870.03132068005,90740.54674618652,301.2317160363207,0.009164327015618081
559,0027203_session_1,cingulate,26956.883122781,29904.54918487083,172.9293184652933,0.006415033877531354
560,0027203_session_1,combined_cerebral_wm,510322.7484277652,268637.8755912147,518.3028801687433,0.001015637421152719
561,0027203_session_1,cortical_gm,555551.069117064,239315.0418273543,489.19836654199315,0.0008805641708501704
562,0027203_session_1,frontal,191078.25873786962,833.0136593857452,28.861976013186368,0.00015104793294553004
563,0027203_session_1,hippocampus,9161.872531922705,4099.831933081706,64.02992997873498,0.006988738356229641
564,0027203_session_1,inf_lat_vent,1321.7504324721704,248.5334871049985,15.764944881127828,0.011927323414331292
565,0027203_session_1,insula,13807.29279458959,233.47441664368924,15.279869654015025,0.0011066521063421257
566,0027203_session_1,lateral_ventricle,9531.798013023325,4845.314745408597,69.60829509051774,0.007302745504616413
567,0027203_session_1,occipital,55400.328169614004,20895.401456921914,144.55241767926924,0.0026092339604326283
568,0027203_session_1,pallidum,4810.746254220429,233.47441664372855,15.279869654016311,0.0031761953024671387
569,0027203_session_1,parietal,127870.05046715782,12339.261157184932,111.08222700857654,0.0008687118414574094
570,0027203_session_1,putamen,11150.586430319914,2448.040141860785,49.47767316538627,0.00443722610237341
571,0027203_session_1,temporal,140438.25582505204,10978.062366266531,104.77624905610303,0.0007460662939778019
572,0027203_session_1,thalamus,19177.815020211234,636.2457269889,25.22391180980658,0.0013152651531586602
573,0027203_session_1,total_lateral_ventricle,10853.548445495495,2899.1063617710793,53.843350209390564,0.004960898316323171
574,0027203_session_1,ventraldc,9325.48352356387,1024.9579832703646,32.014964989366526,0.003433062200846776
575,0027203_session_1,whole_brain,1291209.5425324952,479479.9211190237,692.4448867014787,0.000536276153399054
576,0027203_session_2,HippocampusOccupancyScore,0.8715384262436114,1.0610138254192162e-06,0.0010300552535758537,0.001181881627429166
577,0027203_session_2,accumbens_area,1037.2319470081338,46.11840328764948,6.791053179562761,0.0065472850109865605
578,0027203_session_2,amygdala,3590.5238165612245,3795.1210542168446,61.604553843176596,0.017157539398298022
579,0027203_session_2,caudate,7979.894592309601,211.76817836163536,14.552256813348071,0.0018236151674700565
580,0027203_session_2,cerebellum,149155.943379668,153998.0546025598,392.42585873328966,0.0026309770153401927
581,0027203_session_2,cerebellum_cortex,116274.59305956622,67348.16316839887,259.5152465047071,0.0022319170480498713
582,0027203_session_2,cerebellum_white_matter,32881.35032010177,17665.23084297801,132.91061222858772,0.004042127556645197
583,0027203_session_2,cingulate,26881.594626627462,45346.86122448587,212.9480247020053,0.007921703591611729
584,0027203_session_2,combined_cerebral_wm,509315.01447925007,678012.5883335393,823.4151980219574,0.0016167110228703144
585,0027203_session_2,cortical_gm,554255.7296832425,4646931.727707003,2155.6743092839893,0.0038893135313476297
586,0027203_session_2,frontal,190814.1487513629,959634.6180095967,979.6094211519185,0.005133840585523779
587,0027203_session_2,hippocampus,9107.335534708984,240.94512738034425,15.522407267571104,0.0017043851309105312
588,0027203_session_2,inf_lat_vent,1353.8209308336982,135.53163415146048,11.641805450679051,0.00859922105319342
589,0027203_session_2,insula,13848.624292477976,10278.050887794663,101.3807224663282,0.007320634911107682
590,0027203_session_2,lateral_ventricle,9707.24250405992,52865.808046203914,229.92565765091098,0.02368599090367298
591,0027203_session_2,occipital,55567.02616109745,24700.64032410293,157.16437358416482,0.0028283747474360217
592,0027203_session_2,pallidum,4795.311255008999,508.7730485138377,22.555998060689703,0.004703760999273732
593,0027203_session_2,parietal,127620.00347993264,220935.62280292495,470.037895071158,0.0036831051735950484
594,0027203_session_2,putamen,11154.702430109628,564.950440273727,23.7686861284701,0.0021308220705477396
595,0027203_session_2,temporal,139524.3323717441,55006.137260007854,234.53387230847457,0.0016809531952003192
596,0027203_session_2,thalamus,19166.324520798284,191.12078097142393,13.824643972682404,0.0007212986484539918
597,0027203_session_2,total_lateral_ventricle,11061.063434893616,58354.83922933833,241.5674631015906,0.021839442882095175
598,0027203_session_2,ventraldc,9249.680527436622,1186.1370968011834,34.44034112492476,0.0037234087191192174
599,0027203_session_2,whole_brain,1288005.4081961936,6917309.662226049,2630.0778813993415,0.0020419773586841327
600,0027203_session_3,HippocampusOccupancyScore,0.8742715405580677,2.1083771128289666e-05,0.004591706777255018,0.005252037341080582
601,0027203_session_3,accumbens_area,1024.1979476740369,52.94204459041352,7.276128406674357,0.00710422084246362
602,0027203_session_3,amygdala,3609.5603155886556,1040.54647417759,32.25750260292309,0.008936684743460911
603,0027203_session_3,caudate,7978.865592362172,240.94512738034425,15.522407267571104,0.0019454403746856
604,0027203_session_3,cerebellum,149697.19735201547,12339.261157178073,111.08222700854567,0.0007420461369582889
605,0027203_session_3,cerebellum_cortex,116782.74753360476,5911.214576494845,76.88442349718729,0.0006583542956553873
606,0027203_session_3,cerebellum_white_matter,32914.44981841072,1169.4897650025316,34.19780351137382,0.0010389905862028188
