,0,2,4,5,7,8,10,11,12,13,14,15,16,17,18,24,26,28,31,41,43,44,46,47,49,50,51,52,53,54,58,60,63,77,1002,1003,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1034,1035,2002,2003,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2034,2035,subject
0,15748142.981176972,199191.4159539342,18676.349714398384,824.914987385273,9477.089855074883,46866.14728331566,7138.172890841961,4994.079923629761,4960.465924143791,1801.4359724521637,1424.1359782218933,1788.7449726462364,17652.837730050087,4155.101936459541,1523.6059767007828,1181.291981935501,563.2059913873672,3339.7909489274025,836.5769872069359,202962.35789626837,21427.20967233181,774.8369881510735,9845.814849436283,47327.82527625561,6697.760897576809,4514.222930967808,4820.521926283836,1879.982971251011,4359.872933328152,1835.392971932888,610.8829906582832,3486.937946677208,925.070985853672,5042.442922890186,2739.540958106518,7078.833891749382,3406.675947904587,1528.7509766221046,6895.6718945503235,12268.423812389374,10921.119832992554,2246.6499656438828,9951.801847815514,6999.600892961025,5595.015914440155,4478.893931508064,13422.275794744492,1911.8819707632065,4212.039935588837,4001.09493881464,1666.6369745135307,3445.777947306633,1272.5299805402756,9576.559853553772,2998.505954146385,12268.423812389374,9120.026860535145,2712.786958515644,7970.976878106594,20817.012681663036,10128.789845108986,15948.127756118774,9594.052853286266,1257.7809807658195,5642.349913716316,1649.1439747810364,6708.736897408962,3092.487952709198,1427.908978164196,7299.725888371468,15129.043768644333,9460.282855331898,1826.8179720640182,10486.881839632988,7740.823881626129,5234.522919952869,4429.844932258129,13403.410795032978,2038.7919688224792,3985.6599390506744,4550.580930411816,2027.815968990326,3300.6889495253563,1978.423969745636,8706.368866860867,3241.3499504327774,12196.393813490868,9381.392856538296,1758.5609731078148,9576.902853548527,21946.85466438532,9718.90485137701,15580.774761736393,9098.417860865593,899.6889862418175,5562.773914933205,OAS1_0112_MR1_mpr-3
1,15801155.002366304,197556.3349789381,10437.832840383053,209.57299679517746,10736.92883580923,46422.64829009771,6674.779897928238,3135.362952053547,4264.175934791565,1648.4579747915268,734.0199887752533,1161.0549822449684,19180.559706687927,3638.5439443588257,1457.406977713108,833.8329872488976,517.9299920797348,3361.0569486021996,610.8829906582832,200639.56193178892,6222.019904851913,165.3259974718094,10768.141835331917,47569.98327255249,6307.4269035458565,3062.989953160286,4271.378934681416,1735.236973464489,4108.45393717289,1504.0549769997597,582.0709910988808,3428.2849475741386,748.0829885601997,1680.6999742984772,3022.172953784466,5654.011913537979,3429.9999475479126,1255.379980802536,6909.391894340515,10956.791832447052,7716.813881993294,2151.295967102051,11033.623831272125,6796.201896071434,5079.829922318459,3667.698943912983,11223.302828371525,1976.3659697771072,4110.854937136173,3900.2529403567314,1536.9829764962196,4099.535937309265,1963.3319699764252,8839.452864825726,3192.3009511828423,12547.625808119774,7833.433880209923,2362.583963871002,10460.813840031624,21267.714674770832,9430.44185578823,15097.830769121647,9734.339851140976,1090.0539833307266,4853.792925775051,2314.5639646053314,5887.594909965992,4311.166934072971,1267.3849806189537,5552.483915090561,13647.62679129839,9097.045860886574,1748.270973265171,12619.312807023525,7426.63588643074,6097.853906750679,3794.9519419670105,11266.863827705383,1978.7669697403908,3631.68394446373,3902.31094032526,1782.913972735405,4432.245932221413,2415.748963057995,9171.476859748363,3236.2049505114555,12281.114812195301,8408.987871408463,1806.5809723734856,10819.93483453989,23657.395638227463,7911.29487901926,12837.117803692818,7910.265879034996,809.8229876160622,4818.120926320553,OAS1_0200_MR1_mpr-4
2,15975829.80769515,162523.344514668,9675.686852037907,578.6409911513329,11077.527830600739,41754.418361485004,6014.8479080200195,2484.348962008953,3982.2299391031265,1530.1229766011238,1140.474982559681,1142.189982533455,19134.25470739603,2267.572965323925,716.8699890375137,1264.2979806661606,426.6919934749603,3112.7249523997307,652.385990023613,163549.25749897957,9134.432860314846,513.4709921479225,11469.91982460022,45256.79130792618,5544.9379152059555,2572.8429606556892,3817.9329416155815,1563.0509760975838,2409.9179631471634,789.9289879202843,402.33899384737015,3112.381952404976,734.7059887647629,1486.90497726202,2077.5509682297707,4143.096936643124,3497.5709465146065,962.1149852871895,5084.288922250271,6326.634903252125,8276.589873433113,1884.4419711828232,9828.321849703789,5593.300914466381,4664.456928670406,3189.213951230049,7742.195881605148,1521.8909767270088,2780.014957487583,2980.669954419136,1577.456975877285,2978.2689544558525,1271.843980550766,7460.24988591671,2112.5369676947594,9804.654850065708,5590.556914508343,2322.7959644794464,6181.545905470848,16879.715741872787,6605.836898982525,11995.738816559315,7449.959886074066,958.3419853448868,3999.722938835621,1641.597974896431,4031.6219383478165,3339.104948937893,990.926984846592,5313.069918751717,9183.481859564781,8259.782873690128,1653.9459747076035,10005.652846992016,6008.673908114433,5008.828923404217,3015.31295388937,8887.815864086151,1300.6559801101685,2750.859957933426,3145.6529518961906,1394.2949786782265,3104.4929525256157,1569.5679759979248,7282.918888628483,1991.457969546318,10071.85184597969,6033.712907731533,1682.4149742722511,7213.97588968277,17636.373730301857,7125.481891036034,10105.46584546566,6597.947899103165,526.5049919486046,4285.784934461117,OAS1_0240_MR1_mpr-3
3,15755484.896064699,198442.30396538973,4798.9129266142845,801.5909877419472,10985.603832006454,52373.69819909334,7801.877880692482,3370.6609484553337,5229.720920026302,1797.662972509861,885.2829864621162,1600.7809755206108,19023.808709084988,4294.016934335232,1319.8639798164368,744.9959886074066,574.8679912090302,3736.298942863941,681.1979895830154,199317.2969520092,4691.553928256035,1080.1069834828377,10810.673834681511,51363.56321454048,7017.436892688274,3656.379944086075,5080.172922313213,1851.5139716863632,4373.935933113098,1583.973975777626,541.5969917178154,3858.063941001892,813.5959875583649,1302.7139800786972,3233.1179505586624,5924.295909404755,4406.863932609558,1524.2919766902924,6696.38889759779,9356.69685691595,10227.230843603611,2403.0579632520676,11412.295825481415,7566.579884290695,6330.4079031944275,3967.4809393286705,11240.452828109264,2043.9369687438011,4515.251930952072,4305.678934156895,1745.5269733071327,4040.882938206196,2139.290967285633,13178.05979847908,3849.831941127777,14453.333778977394,9158.785859942436,2516.5909615159035,10280.738842785358,23388.82664233446,10173.722844421864,17162.00473755598,9859.87784922123,1235.1429811120033,5504.46391582489,2395.854963362217,6551.985899806023,3952.3889395594597,1171.3449820876122,6139.699906110764,11911.360817849636,9863.307849168777,2430.154962837696,10955.076832473278,8090.340876281261,6275.527904033661,3548.6779457330704,12360.004810988903,1572.654975950718,4891.179925203323,3743.501942753792,1930.0609704852104,3063.6759531497955,2283.0079650878906,11160.533829331398,3523.9819461107254,13610.925791859627,8676.5278673172,2454.1649624705315,12359.661810994148,24819.479620456696,10845.6598341465,15422.651764154434,9577.245853543282,1067.4159836769104,4788.279926776886,OAS1_0208_MR1_mpr-2
4,15904895.007779896,157897.64658540487,20811.867681741714,1276.645980477333,9092.929860949516,45510.61130404472,5958.938908874989,3469.7879469394684,3847.4309411644936,1634.7379750013351,1635.4239749908447,1562.3649761080742,16707.186744511127,2917.5579553842545,886.6549864411354,1499.2529770731926,405.42599380016327,2843.8129565119743,757.0009884238243,158481.77557647228,20068.58669310808,919.2399859428406,8439.857870936394,46302.25529193878,5591.928914487362,3564.4559454917908,3958.562939465046,1790.1169726252556,3272.5629499554634,1202.2149816155434,454.1319930553436,2860.2769562602043,710.6959891319275,4268.291934728622,2913.7849554419518,5991.180908381939,3921.1759400367737,840.3499871492386,5453.356916606426,8110.234875977039,8959.502862989902,1880.6689712405205,8701.223866939545,6538.608900010586,5876.275910139084,4092.6759374141693,10032.749846577644,1229.3119812011719,3743.8449427485466,3298.9739495515823,1613.1289753317833,3287.997949719429,2173.2479667663574,9232.873858809471,2741.9419580698013,10587.723838090897,7549.77288454771,3165.2039515972137,8652.17486768961,19082.80470818281,8278.647873401642,13117.005799412727,8742.726866304874,1003.960984647274,5122.7049216628075,2466.169962286949,4271.378934681416,3556.5669456124306,1184.721981883049,5282.54291921854,10322.584842145443,7829.66088026762,1844.6539717912674,8893.989863991737,6693.301897644997,5482.5119161605835,3968.8529393076897,11681.89382135868,1365.1399791240692,3685.534943640232,3494.826946556568,1577.1139758825302,3283.5389497876167,2142.377967238426,8014.537877440453,3106.8939524888992,10813.41783463955,7746.997881531715,2590.6789603829384,8415.847871303558,20722.00168311596,8217.593874335289,12611.423807144165,7677.711882591248,704.1789892315865,5488.342916071415,OAS1_0217_MR1_mpr-3
5,15652549.225638807,215817.31169968843,8573.627868890762,310.0719952583313,14769.922774136066,60584.77507352829,8085.881876349449,3826.1649414896965,6081.046907007694,1966.0759699344635,1166.1999821662903,3206.3639509677887,20423.59168767929,4038.1389382481575,1619.6459752321243,1123.3249828219414,777.237988114357,4182.884936034679,676.3959896564484,216948.18268239498,4839.043926000595,532.6789918541908,14645.756776034832,60126.184080541134,7846.12488001585,4001.437938809395,6065.611907243729,2055.598968565464,4211.353935599327,1834.3639719486237,813.5959875583649,4273.436934649944,816.682987511158,1626.5059751272202,3316.8099492788315,7482.2018855810165,4301.905934214592,1427.2229781746864,7489.061885476112,13664.09079104662,11004.468831717968,2548.489961028099,10093.117845654488,8812.355865240097,5982.605908513069,5371.722917854786,15290.939766168594,2285.408965051174,4167.449936270714,4096.791937351227,1984.5979696512222,5761.370911896229,2011.351969242096,10667.299836874008,3591.2099450826645,13746.753789782524,9188.969859480858,3151.826951801777,12373.38181078434,26285.11859804392,8603.46886843443,15789.66175854206,10085.914845764637,1174.77498203516,6750.925896763802,2345.4339641332626,7820.056880414486,3739.728942811489,1413.5029783844948,6952.609893679619,12649.153806567192,10748.590835630894,2360.8689638972282,11965.897817015648,9011.295862197876,7525.762884914875,4679.891928434372,13578.340792357922,1672.4679744243622,4174.995936155319,4318.026933968067,2088.526968061924,4643.533928990364,2414.7199630737305,10014.227846860886,3397.0719480514526,12891.311802864075,10291.028842628002,2658.592959344387,13354.361795783043,28929.64855760336,10785.291835069656,15886.044757068157,8041.977877020836,1079.420983493328,6219.961904883385,OAS1_0092_MR2_mpr-1
6,15849689.158624113,196053.99500191212,5184.44492071867,217.11899667978287,11329.63282674551,42724.0793466568,6770.13389647007,2921.673955321312,4883.633925318718,1746.8989732861519,800.218987762928,1030.7149842381477,18633.13171505928,3602.185944914818,1269.4429805874825,909.2929860949516,539.5389917492867,3457.7829471230507,606.423990726471,195134.06901597977,4367.075933218002,481.9149926304817,11408.179825544357,43312.324337661266,6322.861903309822,2978.2689544558525,4917.2479248046875,1801.092972457409,3808.671941757202,1520.1759767532349,544.3409916758537,3493.7979465723038,726.1309888958931,1308.5449799895287,2819.802956879139,4625.011929273605,4114.627937078476,1195.0119817256927,7714.755882024765,10942.38583266735,8152.080875337124,2361.554963886738,9094.987860918045,6512.197900414467,6520.086900293827,3850.8609411120415,10215.568843781948,1387.4349787831306,3284.910949766636,3407.3619478940964,1572.3119759559631,4221.643935441971,2299.128964841366,8727.291866540909,2527.566961348057,11450.368824899197,7855.042879879475,2431.86996281147,10112.66884535551,19393.905703425407,7637.923883199692,14653.988775908947,7681.1418825387955,972.747985124588,4679.205928444862,2363.9559638500214,4452.482931911945,3794.9519419670105,1069.4739836454391,4889.807925224304,12557.915807962418,7768.606881201267,2011.6949692368507,9937.738848030567,6774.249896407127,6780.080896317959,3237.23395049572,11528.915823698044,1366.1689791083336,3533.2429459691048,3386.781948208809,1649.1439747810364,3781.231942176819,2572.1569606661797,7532.622884809971,2938.4809550642967,10080.42684584856,7529.8788848519325,1569.9109759926796,9862.278849184513,21104.103677272797,8012.136877477169,13834.218788444996,7955.198878347874,861.9589868187904,4921.363924741745,OAS1_0040_MR1_mpr-4
7,15551578.25918287,231487.26646006107,34064.70147907734,1290.3659802675247,10928.322832882404,49489.75424319506,7269.198888838291,5400.877917408943,7620.430883467197,2548.1469610333443,1838.4799718856812,1381.6039788722992,20568.680685460567,4088.559937477112,1477.6439774036407,1727.004973590374,646.2119901180267,3650.891944169998,1028.9999842643738,230623.5924732685,35485.407457351685,680.8549895882607,10371.976841390133,50024.83423501253,7062.369892001152,4868.541925549507,6977.648893296719,2628.4089598059654,4695.326928198338,1992.8299695253372,623.5739904642105,3940.040939748287,949.4239854812622,6200.410905182362,3079.7969529032707,7107.6458913087845,4397.602932751179,1448.4889778494835,8266.29987359047,13789.971789121628,10794.552834928036,2815.3439569473267,14127.826783955097,9344.005857110023,7770.321881175041,4619.523929357529,13499.107793569565,2040.5069687962532,4676.804928481579,5864.956910312176,1907.765970826149,4208.266935646534,2710.0429585576057,11243.539828062057,3752.4199426174164,13341.32779598236,10852.519834041595,3753.4489426016808,12112.015814781189,27278.10358285904,13210.98779797554,17567.08773136139,12250.93081265688,1397.3819786310196,6621.957898736,2708.6709585785866,6398.664902150631,4051.858938038349,1747.9279732704163,7451.67488604784,16618.349745869637,12243.727812767029,2602.683960199356,13109.116799533367,8759.876866042614,7904.777879118919,4948.117924332619,15262.470766603947,2017.5259691476822,4456.255931854248,6165.767905712128,2005.8639693260193,5132.994921505451,2515.561961531639,9914.071848392487,4172.594936192036,12317.472811639309,11353.29982638359,2953.5729548335075,12859.41280335188,28726.935560703278,13008.274801075459,16847.130742371082,9221.897858977318,991.2699848413467,7039.045892357826,OAS1_0365_MR1_mpr-1
8,15625879.261046648,236549.26038265228,3958.562939465046,301.1539953947067,11796.798819601536,49132.69124865532,8530.066869556904,4107.76793718338,6772.191896438599,2187.310966551304,861.6159868240356,2127.2859674692154,20864.689680933952,4413.380932509899,1458.4359776973724,1042.3769840598106,806.0499876737595,4234.677935242653,640.0379902124405,236632.95238137245,4164.362936317921,594.761990904808,11088.846830427647,50638.80422562361,7794.674880802631,4358.843933343887,6780.080896317959,2149.580967128277,4157.15993642807,1592.8919756412506,724.7589889168739,4148.927936553955,757.0009884238243,2079.2659682035446,2687.7479588985443,6885.038894712925,4965.953924059868,1588.4329757094383,7911.98087900877,11866.427818536758,10628.540837466717,2616.060959994793,13359.506795704365,7802.563880681992,9099.789860844612,4648.335928916931,14246.84778213501,1770.9089729189873,4602.030929625034,4691.553928256035,2168.4459668397903,4558.126930296421,2936.079955101013,12645.723806619644,3221.7989507317543,13848.967788219452,10895.05183339119,2605.0849601626396,12407.338810265064,26637.036592662334,11899.698818027973,16415.636748969555,11382.797825932503,1308.8879799842834,6416.157901883125,1605.582975447178,6257.691904306412,4943.315924406052,1096.5709832310677,8110.577875971794,16746.974743902683,10958.84983241558,2268.2589653134346,14425.207779407501,7875.279879570007,8057.4128767848015,3789.8069420456886,14456.420778930187,1814.126972258091,4275.837934613228,5098.694922029972,1949.9549701809883,4390.742932856083,3127.4739521741867,9763.494850695133,3470.473946928978,11760.097820162773,11947.37581729889,2314.906964600086,14819.314773380756,26987.239587306976,11883.920818269253,14614.200776517391,8879.240864217281,878.4229865670204,5955.508908927441,OAS1_0403_MR1_mpr-1
